Cód. cliente,Lat,Lon
1773.0,37.4353399,-4.789873099999999
1774.0,41.55521479999999,2.2227409
1775.0,41.9594288,2.8228124
1776.0,38.8908068,-6.9929687
1779.0,37.1848134,-5.7795147
1780.0,37.404558,-5.980369
1782.0,41.6070898,0.6169046
1783.0,41.7946942,3.0235577
1785.0,43.2224301,-3.3574504
1791.0,41.4141915,2.0229485
1792.0,41.78944,2.767235
1793.0,41.6019723,2.0851197
1794.0,41.37213999999999,2.055255
1799.0,28.1257438,-16.7293611
1804.0,40.6367104,-3.9980485
1806.0,43.26667990000001,-2.4967291
1807.0,41.4866918,2.1895804
1809.0,40.5513148,-3.8988309
1811.0,41.1413914,1.0508178
1812.0,41.61851619999999,2.0878764
1815.0,41.369224,2.063445
1816.0,40.3939933,-3.7790796
1817.0,41.83703999999999,2.80704
1824.0,41.49103849999999,1.8757422
1826.0,38.9893306,1.4338047
1834.0,41.79118630000001,3.0287425
1838.0,42.3427663,3.202891
1839.0,41.364151,2.1229311
1840.0,41.7637122,1.2602228
1842.0,41.1464732,1.3785887
1843.0,42.3580189,-3.6690383
1844.0,42.342826,-3.7040498
1845.0,41.1943959,1.6032464
1847.0,40.345537,-3.6744894
1848.0,40.0017242,3.8387058
1849.0,41.8108118,3.0379386
1851.0,40.5500028,-3.6612434
1852.0,42.790436,-1.682501
1853.0,41.4722348,2.1859723
1854.0,41.34152470000001,2.0392446
1856.0,41.4224992,1.9657371
1858.0,40.3152209,-3.7746423
1859.0,42.0933852,2.807864
1861.0,42.2546209,2.9590532
1864.0,40.500471,-3.667394199999999
1867.0,28.468591,-16.2825887
1868.0,42.3456842,-3.7238144
1877.0,41.541599,2.1050506
1878.0,41.3677713,2.1130895
1879.0,40.403548,-3.6706204
1880.0,41.63165499999999,1.855976
1883.0,41.121364,1.2576179
1885.0,39.5889573,2.6526136
1886.0,41.221338,1.726098
1888.0,41.3707611,2.1117884
1889.0,38.9218465,1.4255459
1890.0,43.0220553,-7.5659605
1891.0,41.9831432,2.8247808
1892.0,41.3126909,1.6480705
1894.0,41.4357786,2.2237041
1899.0,40.4853068,-3.7055264
1900.0,38.4014734,-0.4354078
1901.0,41.7561141,0.9057552
1904.0,36.7371094,-5.164867
1908.0,39.9106971,-5.5407299
1909.0,28.6593621,-17.9160065
1910.0,42.593848,-8.767392899999999
1912.0,41.147436,1.1009684
1915.0,41.9223045,2.2630366
1916.0,41.7909361,0.8158601999999999
1921.0,42.5127588,1.531341
1922.0,40.418298,-3.798206199999999
1926.0,43.29439,-1.96502
1927.0,41.615664,2.127463
1929.0,37.788385,-3.777133
1931.0,41.4444592,2.170351
1933.0,40.4600126,-3.5827602
1937.0,41.2379732,1.812734
1938.0,40.5030007,-4.0491077
1940.0,42.1336832,-8.7931736
1945.0,39.9819878,-4.271331
1948.0,42.8102317,-1.6687813
1949.0,43.301412,-2.998038
1951.0,28.5122339,-16.2904635
1952.0,36.4189521,-6.1359647
1954.0,42.5560294,-8.9930811
1955.0,37.3978326,-5.9396944
1958.0,39.8646455,-3.8960811
1960.0,37.3398998,-6.0618018
1962.0,42.2200645,-8.7588749
1963.0,42.2785596,-1.9685826
1964.0,28.1186468,-15.4274887
1967.0,42.8545522,-8.663711600000001
1969.0,38.9915413,-1.8559866
1974.0,42.1081826,2.7654357
1977.0,41.539931,2.273916
1978.0,42.5127588,1.531341
1980.0,37.976292,-1.105903
1983.0,39.4298274,3.0193414
1985.0,38.3647896,-0.4223126
1987.0,41.5804955,1.6101639
1988.0,36.75644,-2.629772
1990.0,41.23844039999999,-0.0436013
1991.0,37.8447778,-0.8511346999999999
1993.0,41.4784998,2.3049751
1997.0,43.0654484,-2.4923231
1998.0,42.2145547,-8.6869801
2005.0,43.3214075,-2.4322798
2006.0,43.1146719,-2.4136151
2007.0,40.444031,-3.702385
2009.0,41.2164651,1.5241465
2012.0,41.5589913,1.9960235
2017.0,40.9647308,-5.6705264
2022.0,41.1197351,1.2407057
2024.0,40.4465919,-3.5384801
2026.0,40.347013,-3.8108388
2027.0,41.4945329,2.1293592
2028.0,40.1074645,-3.6918516
2029.0,40.3008613,-4.0082563
2030.0,41.47376209999999,2.0612857
2034.0,41.60605899999999,0.6144217
2036.0,39.533098,-0.4309963
2037.0,39.5873077,3.1980527
2039.0,41.3395755,1.6940376
2042.0,40.458053,-3.642221
2043.0,43.1783198,-2.4201244
2045.0,39.4417473,-1.9579856
2046.0,43.326259,-3.0023539
2047.0,38.3853119,-0.5141444000000001
2048.0,42.3642112,-2.5034855
2050.0,41.3872208,2.083343600000001
2052.0,40.4295813,-3.7114248
2054.0,41.5707324,2.089041
2056.0,43.30442499999999,-2.012771
2058.0,42.0456049,3.1236148
2059.0,28.427486,-16.31681
2061.0,41.4503866,2.2201573
2062.0,41.5106438,2.110625
2064.0,41.6386377,0.5608003
2069.0,39.57690660000001,2.6253366
2070.0,36.8375502,-2.4648274
2072.0,37.888707,-4.767307
2074.0,40.4436129,-3.6500555
2077.0,41.9706307,2.7857314
2078.0,40.7201747,-4.241956399999999
2081.0,43.328086,-3.0372932
2082.0,41.1185547,1.2501117
2084.0,41.9631747,2.7362579
2085.0,41.3542461,1.7038642
2086.0,41.6359406,-4.7252937
2090.0,37.144134,-3.643945
2094.0,41.82355829999999,1.8985131
2095.0,41.9300817,2.2594848
2096.0,41.8173725,2.5157401
2097.0,41.849817,3.1349674
2098.0,42.4315645,1.9294099
2103.0,40.3444717,-3.6116494
2104.0,40.4023613,-3.7064128
2106.0,41.9992019,2.2841618
2108.0,43.5428512,-5.6195112
2110.0,36.7255803,-4.378292
2111.0,42.51077960000001,1.5403651
2112.0,41.3847121,2.0384695
2113.0,39.4404678,-0.3903448
2114.0,41.6780812,2.791544
2116.0,39.7621781,2.7107419
2120.0,41.6129219,0.6314323
2122.0,41.4818767,2.1871484
2125.0,40.3923831,-3.6374342
2126.0,41.4245083,2.2267799
2127.0,41.4155406,2.2218991
2128.0,41.4931546,2.181871000000001
2129.0,37.46894959999999,-4.4275123
2132.0,41.5486914,2.022447
2133.0,41.4176256,2.2201651
2134.0,41.3733316,2.1158063
2135.0,39.6165708,-3.332142
2137.0,39.5967559,2.6846036
2138.0,41.4921314,0.4622891
2139.0,40.0308589,-3.611888500000001
2140.0,39.5718857,2.6694411
2141.0,42.5904234,-2.7931771
2142.0,43.2997767,-2.9867681
2143.0,41.9764773,2.7960956
2144.0,41.5393444,2.0424821
2145.0,41.2901256,1.245101
2146.0,41.5525293,2.2656259
2148.0,41.555577,2.4640236
2149.0,41.33456839999999,2.0343258
2150.0,40.3890394,-3.635634999999999
2151.0,40.0342892,-3.908748299999999
2152.0,40.390924,-3.651897
2153.0,37.5997265,-0.9657357999999999
2154.0,42.8582687,-2.6754318
2155.0,43.4871466,-8.224857
2156.0,40.08312799999999,-4.121347
2157.0,40.0567607,-3.9987664
2158.0,40.3795311,-3.6684689
2159.0,41.5419038,1.8899686
2161.0,37.1840882,-3.595885199999999
2163.0,41.47376209999999,2.0612857
2164.0,40.899515,-5.200938
2165.0,41.7794103,-3.82471
2166.0,40.3115431,-3.7716617
2168.0,41.9590048,3.0547926
2171.0,41.5630599,2.0100833
2172.0,41.4121032,2.0164188
2173.0,37.28612,-6.055022000000001
2175.0,41.6165149,0.8668945
2176.0,36.4341608,-5.151799899999999
2178.0,39.889378,-4.065728
2180.0,42.9121206,-2.1352039
2184.0,28.3978333,-16.5539842
2186.0,41.8519983,-3.318747
2188.0,39.2411734,-2.9775558
2191.0,41.3896747,1.9539106
2192.0,42.3369238,-3.7105519
2193.0,42.693658,-2.922701
2196.0,42.1494126,-4.6921364
2197.0,41.3654413,2.0854738
2198.0,41.615269,0.6153719
2199.0,41.1413199,1.1135674
2200.0,41.1581869,1.1110831
2201.0,41.5770104,1.6323659
2202.0,40.39376250000001,-3.7376958
2203.0,41.423557,2.2286565
2204.0,39.3989006,-2.9439311
2205.0,39.5735691,2.6415134
2206.0,41.7086703,2.8404915
2207.0,40.0835276,-3.8785705
2209.0,41.61303789999999,2.2853938
2210.0,42.2564708,2.9602224
2211.0,40.0484923,-4.2141549
2212.0,41.1231144,1.215889
2213.0,28.4718475,-16.2589841
2215.0,41.38218440000001,1.1616166
2216.0,41.120129,1.257756
2218.0,40.5178137,-3.6425917
2219.0,39.4839155,-0.3772131
2220.0,41.6061465,0.6648303999999999
2222.0,41.214591,1.531288
2223.0,43.25971759999999,-2.9306993
2225.0,41.1656862,1.107164
2226.0,41.9592929,2.8141309
2227.0,38.2897569,-4.028678
2228.0,41.7368546,1.8277002
2229.0,41.6196208,2.676689
2230.0,41.66811,0.6056199999999999
2234.0,43.4830845,-8.205116199999999
2235.0,42.4919826,1.5111806
2242.0,37.9850434,-1.1221111
2245.0,40.4692373,-3.6791558
2248.0,36.7303557,-4.4178264
2254.0,36.8270874,-2.435696
2256.0,41.4781684,1.9827647
2257.0,28.9627201,-13.5516507
2258.0,41.6190371,2.5381161
2259.0,43.2743147,-2.9325543
2260.0,40.4715678,-3.4498346
2262.0,39.490789,-0.3915362
2263.0,43.480232,-8.2444995
2264.0,37.2199414,-3.688841
2265.0,40.3716437,-3.6057952
2270.0,41.6007824,2.6205634
2271.0,40.3829302,-3.6426825
2272.0,43.335443,-8.3887824
2273.0,42.7842926,-8.8886062
2274.0,41.0864467,1.1258442
2275.0,41.39780210000001,2.1519371
2276.0,37.7805179,-3.8188648
2277.0,37.363995,-5.985863999999999
2282.0,28.1375585,-15.4317028
2285.0,41.313063,2.0696599
2288.0,40.3311115,-3.8748136
2290.0,40.378739,-3.7358924
2291.0,37.369863,-6.087643
2296.0,40.9775718,-5.646114
2297.0,42.0553709,-4.5806388
2298.0,41.41645320000001,1.9943835
2299.0,43.4858665,-8.2218618
2300.0,42.3322435,-2.7586974
2301.0,42.4982376,1.5003936
2302.0,28.401008,-16.32034
2305.0,42.36815680000001,-2.8084472
2306.0,42.4143645,-2.7309778
2307.0,41.1460485,1.0966641
2308.0,36.9327617,-4.5339802
2309.0,36.9329919,-4.5317569
2310.0,37.1014134,-4.9737791
2316.0,41.3789689,2.179794100000001
2317.0,42.3064949,-1.963672
2318.0,36.6656171,-4.5744516
2320.0,43.4780097,-8.1714296
2321.0,41.1194808,1.2592765
2324.0,39.8853763,4.250439
2326.0,43.5065983,-8.220196399999999
2327.0,38.2523465,-0.8019839
2328.0,39.5975635,2.6107965
2330.0,41.614595,0.6166903
2331.0,43.6862907,-7.8549063
2332.0,40.5098835,-3.6704286
2333.0,41.2003384,1.6661246
2335.0,43.4854405,-8.2329191
2336.0,40.4447523,-3.7151309
2338.0,40.4415014,-3.6968159
2342.0,43.2662309,-2.9233345
2343.0,40.3008613,-4.0082563
2347.0,41.403502,2.133358
2348.0,38.9195447,1.3046427
2349.0,39.6660888,3.075388
2350.0,41.4116891,2.1421683
2355.0,41.152008,1.314589
2360.0,42.3070821,-1.9644727
2361.0,41.5769412,1.6330496
2362.0,42.4428039,-2.7079132
2364.0,38.3966949,-0.5229104
2365.0,42.57264620000001,-2.8509314
2366.0,28.2331966,-16.8385003
2367.0,41.26233999999999,1.76921
2369.0,42.4805295,-2.6448722
2370.0,42.8603297,-2.7040666
2371.0,28.458753,-16.253513
2372.0,43.0631374,-2.5066793
2373.0,37.168131,-3.595511
2374.0,41.623684,0.615379
2376.0,42.2666088,0.9772874
2377.0,37.7093318,-3.9980485
2378.0,41.588251,2.5840479
2379.0,42.3583814,-2.4765088
2381.0,42.628562,-0.321317
2386.0,41.6719968,2.7452544
2387.0,40.4322429,-3.694463899999999
2396.0,37.7684784,-0.8424832
2398.0,36.5161592,-4.857249299999999
2399.0,41.3790504,2.0466643
2400.0,37.6531303,-0.8655136
2401.0,36.4888942,-4.995615799999999
2402.0,42.4598196,-2.4566652
2403.0,40.4913742,-3.7140199
2406.0,43.3693605,-8.421355199999999
2407.0,41.450033,2.210347
2408.0,40.4050913,-3.6497581
2409.0,42.3500446,1.4676394
2410.0,42.34045,-7.86006
2411.0,42.5900741,-5.569585099999999
2413.0,42.4670597,-2.4335199
2414.0,28.4660524,-16.249711
2415.0,36.6861381,-6.1345513
2416.0,42.8355789,-1.5857587
2418.0,38.993621,-3.9279991
2419.0,41.5861278,1.6192897
2422.0,40.5297393,-3.628949
2423.0,41.7099047,2.8375709
2424.0,42.7595219,-1.6323607
2425.0,40.41906729999999,0.4199166
2426.0,41.555605,2.0050543
2430.0,40.2858939,-3.8030809
2432.0,42.4615473,-2.4617259
2434.0,37.37341,-5.997249999999999
2436.0,41.1481891,1.104416
2445.0,42.62895,1.11473
2446.0,40.1788837,-3.6909609
2447.0,38.6318196,-0.8612206
2448.0,36.8392106,-2.4661171
2457.0,41.4763947,1.9828691
2462.0,40.3605007,-3.9031888
2463.0,41.623684,0.615379
2482.0,37.7024231,-5.2579968
2486.0,37.890792,-4.79249
2510.0,42.0794772,-1.8028096
2511.0,28.1207854,-15.5191065
2512.0,41.6542931,-0.9124466000000001
2546.0,40.96519000000001,-5.655034
2558.0,41.497423,2.159987
2561.0,41.13705540000001,1.1114997
2564.0,38.1410504,-0.7716182
2565.0,42.4523465,-2.4219519
2570.0,41.8213679,2.8883867
2578.0,42.7258377,-6.2077189
2589.0,41.0753427,1.086635
2590.0,40.347919,-4.096134999999999
2591.0,41.4803984,1.9148091
2592.0,38.4319045,-0.4022347000000001
2594.0,42.0113103,-4.5268054
2621.0,36.7774061,-3.7333537
2654.0,41.6323786,2.0763253
2656.0,42.1339199,1.5907535
2658.0,42.2682677,2.8480876
2671.0,40.8745169,-4.022854199999999
2676.0,43.2942173,-3.0325855
2684.0,43.021109,-4.2155776
2688.0,38.8430833,-6.9691491
2694.0,41.6025195,0.6379619999999999
2695.0,38.36009689999999,-0.4145052
2697.0,40.0036439,3.8512236
2705.0,41.476859,2.0337287
2709.0,40.65345,-3.76647
2717.0,41.6110427,0.6369184000000001
2724.0,36.4027202,-6.1334911
2729.0,40.378739,-3.7358924
2733.0,43.29769599999999,-2.985979
2738.0,37.9797948,-1.1183273
2746.0,40.4300362,-4.057330299999999
2748.0,41.2794807,1.9759767
2749.0,41.0398545,0.2514457
2750.0,41.372991,2.1108278
2753.0,39.5079115,-3.0776568
2784.0,41.683183,-0.825951
2785.0,37.9856424,-1.1287061
2793.0,40.3349467,-3.7708113
2824.0,41.4895975,2.0294206
2842.0,41.5223953,2.3468195
2843.0,41.64817,-3.64596
2912.0,39.49935079999999,-0.4712259
2917.0,37.9385468,-1.1377008
2919.0,43.3147299,-8.381473999999999
2934.0,40.62623,-4.02314
2966.0,43.5266357,-5.6647064
2976.0,41.3203223,2.0040563
3035.0,43.3031627,-8.0459218
3048.0,40.423852,-3.6493425
3052.0,41.0830445,1.1275444
3053.0,41.1209942,1.2379709
3054.0,41.2265057,0.5438288
3059.0,43.2710711,-2.9437102
3062.0,41.567021,2.0379264
3077.0,39.4676547,-0.3960275
3079.0,41.5839319,-4.580409299999999
3081.0,40.9668042,-4.102365
3082.0,41.3319106,1.9233505
3085.0,40.3460431,-4.0337233
3086.0,41.6374459,2.2303562
3087.0,40.46412369999999,-3.6337575
3089.0,41.7277406,1.8309381
3090.0,41.357247,-5.727855
3091.0,37.7222005,-3.972458
3092.0,41.1488815,1.4027503
3112.0,37.20185,-3.62151
3131.0,43.2629496,-2.9336486
3133.0,38.966586,-0.193206
3141.0,41.492187,2.077259
3147.0,41.88144,2.2586401
3152.0,40.6275602,-4.0102099
3154.0,43.35589,-5.842950000000001
3155.0,41.8639164,0.4268727
3156.0,40.31287590000001,-3.7423893
3157.0,40.4475841,-3.7090316
3158.0,43.6121816,-8.1369514
3161.0,37.3393345,-5.849245499999999
3162.0,28.4466279,-16.2847732
3163.0,40.3923831,-3.6374342
3168.0,40.3799293,-3.6629137
3169.0,41.1541718,1.097894
3171.0,38.3466503,-0.5062078999999999
3172.0,35.8881184,-5.3224898
3182.0,42.048011,2.26768
3184.0,43.5461494,-5.920816299999999
3186.0,37.2714371,-6.9367877
3187.0,41.1575598,1.108616
3188.0,28.124033,-15.43381
3190.0,43.3210297,-1.9407204
3194.0,41.6872604,2.4757342
3220.0,41.30268909999999,1.2663402
3222.0,41.9785038,2.8527235
3224.0,38.4319045,-0.4022347000000001
3225.0,40.4595981,-3.5806398
3226.0,40.7489546,-3.5985887
3233.0,43.164236,-2.632972
3242.0,37.3815504,-6.083518600000001
3243.0,41.37057300000001,1.6919908
3244.0,40.220104,-3.848964
3247.0,42.3469633,-3.7788184
3249.0,41.2003384,1.6661246
3251.0,38.7890109,0.1660813
3257.0,39.573691,3.215141
3258.0,42.8309158,-1.6507369
3262.0,41.0414096,0.6002797999999999
3266.0,40.4729146,-3.654719499999999
3281.0,38.4102285,-0.5163312
3284.0,41.840189,2.249515
3297.0,38.2621687,-0.6781053
3298.0,40.4467421,-3.7996363
3300.0,48.78856,10.11383
3311.0,28.4712599,-16.2575441
3313.0,41.49448719999999,2.0383465
3320.0,40.6912058,-3.5711466
3321.0,36.6748506,-4.5493936
3322.0,43.16398,-2.778248
3334.0,41.748669,2.5575051
3336.0,42.3583814,-2.4765088
3341.0,27.7663481,-18.0042572
3345.0,42.0111171,2.2778128
3346.0,40.4291677,-3.7073407
3351.0,41.41022,1.92419
3365.0,42.8605668,-8.544635999999999
3376.0,40.4715678,-3.4498346
3382.0,42.2209791,-8.740779999999999
3383.0,41.59696539999999,2.2825424
3399.0,43.2551467,-2.920115
3419.0,41.22076089999999,1.5111806
3441.0,41.5307,1.38321
3447.0,40.060911,-3.607774
3448.0,39.5506287,-0.4607809
3449.0,41.5891557,0.6867939
4.0,41.4477727,2.2445407
512.0,41.4518333,2.2507317
535.0,41.4473773,2.247625
600.0,41.453807,2.247742
625.0,41.4321101,2.235967
664.0,41.4518333,2.2507317
979.0,41.4438023,2.240715
1013.0,41.4326207,2.2204071
1050.0,41.46073140000001,2.2436563
1218.0,41.441664,2.2349176
1269.0,41.45476379999999,2.2285864
1302.0,41.4488071,2.2249427
1634.0,41.4520322,2.2223216
2011.0,41.4550803,2.2213995
2118.0,41.4435807,2.2248966
2179.0,41.4668363,2.2507317
2458.0,41.4420207,2.240888
2472.0,41.474766,2.2285864
2644.0,41.4321101,2.235967
2646.0,41.4420207,2.240888
2992.0,41.45476379999999,2.2285864
3042.0,41.4420207,2.240888
3074.0,41.4420207,2.240888
3201.0,41.4668363,2.2507317
3215.0,41.4518333,2.2507317
3417.0,41.45476379999999,2.2285864
1.0,41.3957083,2.1498505
3.0,41.4199633,2.1786497
10.0,41.3957083,2.1498505
33.0,41.4013662,2.1460927
35.0,41.4063177,2.1928194
70.0,41.387579,2.106328
74.0,41.3895695,2.1634895
76.0,41.4044995,2.2006484
77.0,41.4296934,2.180934
78.0,41.392047,2.17047
79.0,41.4187349,2.1427381
81.0,41.3930155,2.1210243
83.0,41.3920684,2.149768
85.0,41.44201580000001,2.1819808
101.0,41.40293399999999,2.121508
114.0,41.4072853,2.1815532
115.0,41.39714559999999,2.1234488
116.0,41.4343657,2.1550799
121.0,41.3928081,2.1665822
123.0,41.3907359,2.171782
133.0,41.431847,2.1643657
137.0,41.40605499999999,2.118598
145.0,41.4218508,2.1191727
155.0,41.4108966,2.1941324
158.0,41.3888,2.1058618
163.0,41.3795863,2.1683571
165.0,41.3999835,2.1487078
168.0,41.395688,2.149909
169.0,41.4080012,2.1677748
185.0,41.4426428,2.1880918
187.0,41.4024505,2.2084749
192.0,41.3758065,2.144462
206.0,41.4125664,2.2113698
208.0,41.4171333,2.1008486
241.0,41.4075177,2.1240075
245.0,41.3899238,2.1511635
260.0,41.4110304,2.1331623
264.0,41.4060281,2.1327874
269.0,41.4060281,2.1327874
278.0,41.4072703,2.1543484
299.0,41.412997,2.181822
307.0,41.422858,2.191257
310.0,41.3688085,2.1482732
324.0,41.3936612,2.1291407
325.0,41.4294236,2.1782978
327.0,41.3992364,2.145023
328.0,41.4211364,2.2114612
331.0,41.374818,2.137856
332.0,41.3966295,2.1480942
334.0,41.3888262,2.1381337
343.0,41.3953985,2.1265187
364.0,41.422182,2.189392
365.0,41.4065201,2.1480927
368.0,41.3853626,2.160137
374.0,41.3936555,2.1286963
389.0,41.3945632,2.1708139
390.0,41.3807741,2.127785
403.0,41.4050886,2.2114009
417.0,41.378478,2.156047
418.0,41.422182,2.189392
431.0,41.4037588,2.12435
432.0,41.4218508,2.1191727
434.0,41.409338,2.1336537
439.0,41.390891,2.131267
456.0,41.3962843,2.1546645
457.0,41.4310031,2.1782248
458.0,41.4181619,2.1515283
459.0,41.4171333,2.1008486
470.0,41.3999835,2.1487078
490.0,41.3847326,2.1609876
493.0,41.3857919,2.1282618
500.0,41.4097358,2.1327992
506.0,41.4343657,2.1550799
510.0,41.3908551,2.1745376
522.0,41.4171333,2.1008486
545.0,41.39392,2.10896
552.0,41.3823058,2.1680511
582.0,41.4069911,2.2090865
606.0,41.4362051,2.1494151
609.0,41.39438190000001,2.1131154
615.0,41.384407,2.0969873
621.0,41.4165196,2.2003117
638.0,41.4048541,2.1607234
640.0,41.3729439,2.1735053
642.0,41.3964518,2.1635669
652.0,41.395495,2.150113
660.0,41.4019536,2.20585
663.0,41.3899238,2.1511635
676.0,41.4182422,2.2106149
696.0,41.39554589999999,2.1103813
697.0,41.3999256,2.138755
713.0,41.4048132,2.1518926
716.0,41.4048435,2.1712285
717.0,41.41122499999999,2.1525161
719.0,41.4171333,2.1008486
720.0,41.4388921,2.1861936
721.0,41.4162028,2.1991233
743.0,41.4108653,2.1885434
747.0,41.369686,2.1380647
748.0,41.3818695,2.13296
771.0,41.3827775,2.1797204
773.0,41.40283,2.1714195
779.0,41.3785528,2.1337295
786.0,41.3930155,2.1210243
792.0,41.3999835,2.1487078
804.0,41.42304439999999,2.1867861
829.0,41.4046843,2.1977762
830.0,41.3900106,2.1713392
831.0,41.38427009999999,2.1855573
837.0,41.4162244,2.1992805
858.0,41.4090402,2.1327491
883.0,41.4078003,2.1384644
896.0,41.4290562,2.1733102
931.0,41.44201580000001,2.1819808
932.0,41.3935083,2.178625
935.0,41.3977365,2.2015347
946.0,41.4279899,2.191263
984.0,41.4219178,2.1864738
994.0,41.4265727,2.1811912
998.0,41.378312,2.1285493
1007.0,41.3759485,2.1160367
1014.0,41.4228978,2.1906875
1019.0,41.3764621,2.1627563
1021.0,41.400243,2.1456437
1049.0,41.4038111,2.1426843
1051.0,41.4314061,2.1857498
1057.0,41.3751275,2.1388864
1068.0,41.44201580000001,2.1819808
1072.0,41.3973288,2.1747677
1088.0,41.3819452,2.1730849
1090.0,41.3933231,2.1080203
1099.0,41.4432003,2.1753057
1100.0,41.3715639,2.145868
1105.0,41.4165972,2.1622993
1144.0,41.4077328,2.1308732
1157.0,41.4128074,2.1904985
1159.0,41.4159252,2.2052265
1167.0,41.40303249999999,2.2092203
1182.0,41.3965313,2.1438201
1383.0,41.3981898,2.149453
1404.0,41.3718413,2.1281025
1416.0,41.4031629,2.145482
1424.0,41.383518,2.1750891
1441.0,41.410509,2.1896933
1444.0,41.4125897,2.1437968
1468.0,41.4180107,2.1814336
1475.0,41.4109525,2.1716821
1482.0,41.3859026,2.1757907
1485.0,41.3841611,2.1285809
1498.0,41.3859026,2.1757907
1530.0,41.4094373,2.1105586
1535.0,41.4328692,2.2001613
1560.0,41.409934,2.126379
1599.0,41.3935126,2.1752366
1647.0,41.4052707,2.1507636
1651.0,41.415642,2.1940639
1673.0,41.4090402,2.1327491
1685.0,41.376472,2.1133085
1696.0,41.4264213,2.1401139
1709.0,41.3632649,2.1428034
1714.0,41.3924046,2.1287719
1722.0,41.4079352,2.1939075
1724.0,41.3825113,2.1772081
1734.0,41.3768494,2.1349403
1735.0,41.3759485,2.1160367
1752.0,41.383518,2.1750891
1787.0,41.4038196,2.2106468
1795.0,41.393237,2.134319
1819.0,41.4051651,2.1251291
1833.0,41.3758065,2.144462
1835.0,41.4100971,2.1829077
1836.0,41.378312,2.1285493
1872.0,41.4136304,2.1795912
1882.0,41.39438190000001,2.1131154
1902.0,41.4231138,2.20165
1906.0,41.3910558,2.1541746
1907.0,41.412997,2.181822
1968.0,41.4001504,2.1258117
1970.0,41.3809737,2.1512819
1984.0,41.486139,2.320627
2035.0,41.5453528,1.9003008
2093.0,41.4072853,2.1815532
2281.0,41.3867937,2.149949
2334.0,41.402468,2.187397
2337.0,41.4283146,2.1871543
2339.0,41.42630219999999,2.1531435
2380.0,41.38846909999999,2.1303444
2438.0,41.39780210000001,2.1519371
2443.0,41.3939744,2.1503911
2460.0,41.3613993,2.1415909
2475.0,41.39438190000001,2.1131154
2562.0,41.409386,2.1374703
2563.0,41.4048434,2.1712285
2606.0,41.396475,2.128357
2786.0,41.3906731,2.1376811
2791.0,41.4337705,2.1483181
2822.0,41.39438190000001,2.1131154
2884.0,41.436921,2.1806423
2986.0,41.3910558,2.1541746
3164.0,41.3895031,2.1421034
3185.0,41.3828639,2.1767069
3203.0,41.4079099,2.1301924
3250.0,41.41985409999999,2.2003341
